Name                                 IS_Rad        IS_x        IS_y        IS_z      ES_Rad        ES_x        ES_y        ES_z      Acoeff  Sphericity         BSR    Round DP  Round MaxC      Length       Width       Thick          D2          D3    Corey SF         ASF         MPS         ESF     Hofmann
MA108A-7-fine-anm-00241.dat           0.068     -0.0193    -0.00766     0.00131        0.15     0.00734     0.00291     -0.0168         inf       0.803       0.454       0.777       0.329       0.302       0.246       0.174       0.246       0.174       0.636       0.954        0.74       0.704       0.978
MA108A-7-fine-anm-00243.dat          0.0758     -0.0395      0.0371     0.00341       0.198     0.00664    -0.00365     -0.0397         inf       0.781       0.383       0.739       0.401       0.396        0.35       0.192       0.349       0.192       0.516       0.909       0.643       0.591       0.962
MA108A-7-fine-anm-00244.dat          0.0695     -0.0189      0.0104    -0.00273       0.167      0.0104     -0.0221      0.0115         inf       0.747       0.416       0.715       0.301       0.335       0.227        0.19       0.219        0.19       0.702       0.955        0.79       0.743       0.972
MA108A-7-fine-anm-00245.dat          0.0626    -0.00931     0.00874    -0.00601       0.162    -0.00338      0.0177    -0.00587         inf       0.788       0.386       0.751       0.371       0.322       0.238       0.165       0.238       0.165       0.597       0.937       0.709        0.66       0.968
MA108A-7-fine-anm-00246.dat           0.123     0.00984      0.0209    -0.00915        0.19     0.00041     0.00652      0.0165         inf       0.895       0.645       0.886       0.327       0.379       0.365       0.296       0.365       0.296       0.797       0.989       0.859        0.85       0.995
MA108A-7-fine-anm-00247.dat          0.0565     -0.0989     -0.0391    6.51e-18       0.217    -0.00579     0.00149      0.0127         inf       0.686       0.261       0.595       0.402       0.433       0.226       0.154       0.219       0.175       0.567       0.895       0.685       0.586       0.928
MA108A-7-fine-anm-00248.dat          0.0964     -0.0394     -0.0101    2.49e-18       0.183     0.00702      0.0149     0.00314         inf       0.853       0.526       0.835       0.304        0.37       0.256       0.247       0.256       0.247       0.804       0.973       0.864       0.834       0.984
MA108A-7-fine-anm-00249.dat          0.0691     -0.0371     -0.0204      0.0168       0.148       0.008       0.017     0.00237         inf       0.797       0.467       0.774       0.317       0.293       0.243       0.192       0.242       0.187       0.703        0.97        0.79       0.765       0.985
MA108A-7-fine-anm-00250.dat          0.0933   -0.000737    -0.00157    -0.00674       0.156    0.000318    -0.00506    -0.00476         inf       0.851       0.598       0.841       0.296        0.31       0.247       0.212       0.241        0.22       0.807       0.983       0.867       0.848        0.99
MA108A-7-fine-anm-00251.dat          0.0952     -0.0374    4.58e-18    -0.00713       0.214     0.00148    0.000586     -0.0126         inf       0.805       0.445       0.777       0.304       0.428       0.258       0.235       0.258       0.236       0.711       0.948       0.797        0.74       0.966
MA108A-7-fine-anm-00252.dat          0.0663     0.00605     0.00239     0.00611       0.152   -0.000822     -0.0131    8.01e-19         inf       0.782       0.435       0.759       0.328       0.308       0.229       0.173       0.229       0.173       0.653       0.954       0.753       0.714       0.975
MA108A-7-fine-anm-00254.dat           0.101      0.0256    -0.00323     0.00162       0.195     -0.0102    1.25e-18      0.0257         inf       0.853       0.517       0.832       0.328       0.391       0.283       0.248       0.283       0.248       0.747        0.97       0.823       0.793       0.983
MA108A-7-fine-anm-00255.dat          0.0775     -0.0201       0.011     0.00437       0.131   -0.000344    -0.00181     -0.0146         inf       0.831        0.59       0.823       0.283        0.26       0.235       0.198       0.235       0.198       0.801       0.989       0.862       0.852       0.994
MA108A-7-fine-anm-00256.dat          0.0726      0.0582     -0.0149      0.0195       0.158     0.00213     -0.0111    -0.00938         inf       0.828        0.46       0.795       0.351       0.315       0.227       0.194       0.219       0.211       0.805       0.974       0.865       0.836       0.984
MA108A-7-fine-anm-00257.dat           0.103     0.00434     0.00408     0.00327       0.159    -0.00154    -0.00805     -0.0052         inf       0.863       0.649       0.855       0.282       0.314       0.282       0.256       0.275       0.269       0.914       0.996       0.942       0.938       0.998
MA108A-7-fine-anm-00258.dat          0.0611     -0.0649     -0.0082    -0.00827       0.222     -0.0227    2.78e-18     0.00584         inf       0.745       0.276       0.662       0.426       0.445       0.242       0.166       0.233       0.167       0.517       0.881       0.644       0.545       0.922
MA108A-7-fine-anm-00259.dat           0.103        0.01     0.00127     0.00476       0.199     0.00446    -0.00703     0.00105         inf       0.833       0.517       0.812       0.368        0.39       0.344       0.316       0.344       0.316       0.863       0.994       0.907         0.9       0.997
MA108A-7-fine-anm-00260.dat          0.0783     -0.0829     -0.0105     0.00526       0.195     0.00713     -0.0112    -0.00342         inf       0.796       0.402       0.735       0.419       0.391        0.26       0.194       0.258       0.194       0.609       0.933       0.718       0.661       0.962
MA108A-7-fine-anm-00261.dat          0.0763     0.00355     0.00559     0.00126       0.155    -0.00331    4.05e-19     0.00836         inf       0.836       0.493       0.815       0.311       0.311       0.232       0.194       0.232       0.194       0.721       0.968       0.804       0.774       0.982
MA108A-7-fine-anm-00262.dat          0.0845      0.0948           0     5.8e-18       0.216     0.00963     -0.0152     -0.0131         inf       0.835       0.391       0.791        0.44       0.434       0.348       0.205       0.348       0.205       0.528       0.913       0.653       0.599       0.961
MA108A-7-fine-anm-00263.dat          0.0797    -0.00653    -0.00168     0.00557       0.178    -0.00748     0.00296     -0.0203         inf       0.832       0.448       0.801       0.334       0.358       0.226       0.203       0.221       0.199       0.709        0.95       0.795       0.742       0.968
MA108A-7-fine-anm-00264.dat          0.0894       0.034      0.0134     -0.0023        0.22     -0.0498     6.1e-18    3.05e-18         inf       0.779       0.407       0.743       0.308       0.444       0.246       0.216       0.246       0.216       0.653       0.928       0.753       0.678       0.952
MA108A-7-fine-anm-00265.dat          0.0728     -0.0156     0.00198    -0.00512       0.134     0.00221    -0.00347    -0.00875         inf        0.81       0.545       0.798       0.283       0.266       0.233       0.191       0.233       0.191       0.768       0.984       0.839       0.824       0.992
MA108A-7-fine-anm-00266.dat          0.0698    -0.00485    -0.00764     0.00358       0.137    -0.00709    -0.00281    -0.00359         inf       0.819       0.509       0.803       0.298       0.271       0.245       0.173       0.243       0.169       0.659       0.963       0.757        0.73       0.983
MA108A-7-fine-anm-00267.dat          0.0665     -0.0252     -0.0139    1.76e-18       0.135   -0.000343     0.00545    -0.00346         inf       0.808       0.492       0.788       0.307       0.272        0.24       0.175       0.239       0.182       0.714       0.975       0.799       0.778       0.988
MA108A-7-fine-anm-00268.dat          0.0794      0.0692      0.0178    -0.00449       0.182    -0.00211    2.58e-19    0.000991         inf       0.819       0.437       0.786       0.364       0.364       0.314       0.202       0.314       0.202       0.596       0.943       0.708        0.67       0.974
MA108A-7-fine-anm-00269.dat          0.0742     -0.0104    -0.00976    -0.00671       0.134     0.00255    -0.00239    -0.00328         inf       0.828       0.555       0.813       0.298       0.266        0.21       0.195        0.21       0.195       0.826       0.985        0.88       0.865       0.992
MA108A-7-fine-anm-00270.dat          0.0959      0.0134    -0.00169     0.00635       0.169      -0.017    -0.00215     -0.0044         inf       0.867       0.569       0.855       0.311       0.335       0.288       0.227       0.288       0.227       0.733       0.977       0.813       0.793       0.989
MA108A-7-fine-anm-00271.dat          0.0714     -0.0199      0.0109    -0.00582       0.154     0.00536     -0.0165    -0.00954         inf       0.823       0.464       0.794       0.323       0.309       0.206        0.18       0.206        0.18       0.713       0.958       0.798       0.755       0.975
MA108A-7-fine-anm-00272.dat          0.0668      0.0105    -0.00765    -0.00515       0.159     -0.0071    -0.00667     -0.0118         inf         0.8       0.419       0.769       0.342       0.318        0.26       0.174        0.26       0.174       0.603       0.944       0.714       0.674       0.974
MA108A-7-fine-anm-00273.dat          0.0792      0.0432     -0.0314    3.27e-18       0.176     -0.0027     -0.0141      0.0105         inf        0.83       0.449       0.797       0.354       0.353       0.271       0.175       0.271       0.175       0.568       0.928       0.686       0.636       0.965
MA108A-7-fine-anm-00274.dat          0.0748    -0.00305      -0.016     0.00418       0.131     0.00503     0.00365    -0.00855         inf       0.822       0.571       0.809       0.281       0.262       0.241       0.194        0.24       0.193       0.771       0.985       0.841       0.828       0.993
MA108A-7-fine-anm-00275.dat          0.0898      0.0382    -0.00982     0.00499       0.168   -0.000658     -0.0105     -0.0112         inf       0.855       0.535       0.841        0.34       0.334       0.303       0.227       0.303       0.227       0.713       0.975       0.798       0.778       0.989
MA108A-7-fine-anm-00276.dat          0.0665      0.0266     0.00684     0.00524       0.137    -0.00325     -0.0171     -0.0163         inf       0.801       0.484        0.78       0.316       0.275       0.217       0.178       0.217       0.181       0.742       0.975        0.82       0.796       0.987
MA108A-7-fine-anm-00277.dat          0.0591      0.0309      -0.017    -0.00222        0.16   -0.000589    0.000712   -0.000508         inf       0.801       0.368       0.763       0.356       0.325       0.227       0.159       0.222       0.155       0.577       0.925       0.693       0.634        0.96
MA108A-7-fine-anm-00278.dat          0.0763      0.0472    -0.00597       0.003       0.174    -0.00205    -0.00435     -0.0122         inf       0.824       0.439       0.792       0.362       0.345       0.272       0.194       0.271       0.194       0.635       0.952       0.739       0.701       0.976
MA108A-7-fine-anm-00279.dat          0.0808     -0.0441     -0.0175    -0.00905       0.166     0.00631    -0.00995     0.00975         inf       0.824       0.486       0.796       0.348       0.332        0.26       0.213        0.26       0.213       0.724       0.972       0.806        0.78       0.985
MA108A-7-fine-anm-00280.dat          0.0598      0.0876           0    5.36e-18       0.177    0.000758      -0.012     -0.0113         inf       0.783       0.337       0.732       0.411       0.356       0.252       0.152       0.249       0.153       0.515       0.901       0.642       0.576        0.95
MA108A-7-fine-anm-00281.dat          0.0863      0.0046     -0.0142    -0.00284       0.199    -0.00871      0.0268     -0.0112         inf       0.834       0.433       0.805       0.338       0.399       0.273        0.21       0.273        0.21       0.634       0.943       0.738       0.689       0.968
MA108A-7-fine-anm-00282.dat          0.0705     -0.0241    -0.00955    -0.00843       0.132     0.00518    -0.00816     0.00122         inf       0.822       0.535       0.807       0.319       0.261        0.23       0.187        0.23       0.192       0.784       0.986        0.85       0.837       0.993
MA108A-7-fine-anm-00283.dat           0.085     -0.0127        0.02    -0.00936       0.196     0.00143    0.000787     0.00856         inf       0.838       0.433       0.805       0.376       0.391       0.305       0.212       0.305       0.212       0.613       0.945       0.722        0.68       0.973
MA108A-7-fine-anm-00284.dat          0.0928      0.0087     0.00478    6.08e-19       0.156     -0.0088      0.0106     -0.0167         inf       0.855       0.594       0.844       0.272       0.315       0.243       0.236       0.243       0.236       0.853       0.986       0.899       0.883       0.992
MA108A-7-fine-anm-00285.dat          0.0902    -0.00956    -0.00526    -0.00138        0.17      0.0127     0.00698      0.0047         inf        0.84        0.53       0.823       0.312       0.338       0.279       0.239       0.277       0.239       0.781       0.983       0.848       0.831       0.991
MA108A-7-fine-anm-00286.dat          0.0627      0.0174     0.00688     0.00357       0.158    -0.00251    -0.00303     0.00835         inf       0.796       0.398       0.759       0.393       0.311       0.295       0.165       0.295       0.165       0.544       0.924       0.666       0.621       0.968
MA108A-7-fine-anm-00287.dat          0.0766     -0.0353    -0.00446    2.18e-18       0.195    -0.00494    -0.00196      0.0113         inf       0.811       0.393       0.771       0.376       0.392       0.282       0.174       0.282       0.174       0.522       0.906       0.648       0.586       0.954
MA108A-7-fine-anm-00288.dat          0.0703    -0.00174      0.0091      0.0087       0.131    -0.00107      0.0169     -0.0123         inf       0.811       0.536       0.799       0.289       0.259       0.218       0.206       0.218       0.206       0.867       0.992       0.909         0.9       0.996
MA108A-7-fine-anm-00289.dat          0.0655      0.0287     -0.0158    -0.00413       0.153    -0.00209       0.011    0.000702         inf       0.794       0.428       0.762       0.329       0.303       0.222       0.149       0.222       0.153        0.59       0.934       0.703       0.654       0.966
MA108A-7-fine-anm-00290.dat           0.145      -0.011    -0.00283    -0.00941       0.229    -0.00217    -0.00462     0.00166         inf         0.9       0.636        0.89       0.373       0.437       0.409       0.374       0.409       0.374       0.884       0.996       0.921       0.918       0.998
MA108A-7-fine-anm-00291.dat          0.0907      0.0169    -0.00433    -0.00447       0.146    -0.00156      0.0048     0.00795         inf       0.863       0.623       0.852       0.298       0.291       0.228       0.242       0.228       0.242       0.938       0.991       0.958       0.947       0.995
MA108A-7-fine-anm-00292.dat           0.072     -0.0364     0.00933    -0.00964       0.149     0.00275    -0.00585     0.00356         inf       0.819       0.484       0.797       0.325       0.297       0.262       0.201       0.262       0.201       0.721       0.976       0.804       0.784       0.989
MA108A-7-fine-anm-00293.dat          0.0776      0.0549     -0.0302      0.0161       0.247     -0.0247     0.00979     -0.0125         inf        0.77       0.314       0.695       0.462        0.49       0.358        0.19       0.357        0.19       0.455        0.87       0.592       0.519        0.94
MA108A-7-fine-anm-00294.dat          0.0695     -0.0042    -0.00231     0.00264        0.14    0.000356     0.00043     0.00887         inf       0.823       0.497       0.806       0.312       0.281       0.234       0.187       0.234       0.187       0.729       0.976        0.81       0.788       0.988
MA108A-7-fine-anm-00295.dat          0.0982     -0.0333     0.00856    -0.00884       0.174     0.00746      -0.007    -0.00405         inf       0.884       0.564        0.87       0.351       0.345       0.311       0.255       0.309       0.254       0.778       0.986       0.846       0.833       0.993
MA108A-7-fine-anm-00296.dat           0.116     -0.0764    9.35e-18    4.68e-18       0.283      0.0344     -0.0416      0.0139         inf       0.793       0.409       0.727       0.391       0.566       0.324        0.27       0.324        0.27       0.631       0.927       0.736       0.663       0.952
MA108A-7-fine-anm-00297.dat          0.0787     0.00997    -0.00548     -0.0037       0.124    -0.00143    -0.00173    -0.00271         inf       0.848       0.633       0.841       0.277       0.243       0.223       0.206       0.223       0.206       0.885       0.996       0.922       0.918       0.998
MA108A-7-fine-anm-00298.dat          0.0783    -0.00274     0.00199     0.00409       0.147      0.0033      0.0101     -0.0227         inf       0.836       0.534       0.818       0.302       0.292       0.207       0.199       0.207       0.199       0.807       0.976       0.866       0.839       0.986
MA108A-7-fine-anm-00300.dat          0.0821     -0.0315     -0.0173    -0.00923       0.151    -0.00234    -0.00283     0.00145         inf       0.866       0.543       0.851       0.336       0.303       0.281       0.214       0.281       0.214       0.735        0.98       0.814       0.797       0.991
MA108A-7-fine-anm-00301.dat          0.0712       0.012    -0.00151    -0.00393       0.162    -0.00904     0.00114      0.0194         inf       0.807       0.439       0.779       0.317       0.325       0.226       0.174       0.226       0.174       0.642       0.946       0.744       0.697        0.97
MA108A-7-fine-anm-00302.dat          0.0857      0.0105           0     -0.0027       0.155   -0.000598     -0.0095     0.00309         inf       0.858       0.552       0.844       0.302       0.305        0.26       0.207        0.26       0.207       0.736       0.978       0.816       0.796       0.989
MA108A-7-fine-anm-00304.dat          0.0737     0.00755     0.00194     -0.0083       0.162    -0.00701   -0.000885    -0.00972         inf       0.782       0.454       0.752       0.351       0.325       0.245       0.182       0.245       0.182       0.645       0.952       0.746       0.706       0.975
MA108A-7-fine-anm-00305.dat           0.103    -0.00767     0.00557     0.00689       0.164     0.00601    -0.00437    -0.00241         inf       0.878       0.629       0.867       0.321       0.325       0.315       0.256       0.311       0.254       0.799       0.989       0.861       0.852       0.995
MA108A-7-fine-anm-00306.dat          0.0755    -0.00893     -0.0141    -0.00318       0.144    -0.00437    -0.00928     0.00196         inf        0.81       0.526       0.792       0.304       0.287       0.225       0.181       0.224       0.191       0.752       0.976       0.827       0.804       0.987
MA108A-7-fine-anm-00307.dat           0.128      0.0504       -0.02     0.00685       0.245     -0.0207      0.0195     -0.0344         inf       0.885       0.523       0.861       0.395        0.49       0.397       0.298       0.397       0.298       0.677       0.964       0.771       0.741       0.982
MA108A-7-fine-anm-00308.dat          0.0793      0.0064      0.0136    -0.00287       0.173    -0.00138    -0.00725     -0.0116         inf        0.83       0.457       0.803       0.345       0.347       0.236       0.192       0.234       0.191       0.671       0.951       0.766        0.72       0.971
MA108A-7-fine-anm-00309.dat          0.0795     0.00705    -0.00662    -0.00614       0.145     -0.0102     0.00404      0.0103         inf       0.832        0.55       0.815       0.305       0.288       0.262       0.192       0.262       0.192       0.699       0.973       0.788       0.766       0.987
MA108A-7-fine-anm-00310.dat          0.0682      0.0202    -0.00798    -0.00136       0.135    -0.00949     0.00891     -0.0108         inf       0.825       0.504       0.805       0.313        0.27       0.236       0.171       0.235       0.168       0.666       0.964       0.762       0.735       0.983
MA108A-7-fine-anm-00311.dat           0.092      0.0233     0.00598     0.00151       0.157    -0.00209     0.00252     0.00106         inf       0.859       0.588       0.846       0.314       0.308       0.299        0.22       0.296       0.216       0.717       0.977       0.801       0.783        0.99
MA108A-7-fine-anm-00312.dat          0.0581       0.044           0    -0.00277        0.14     0.00304     0.00934    0.000618         inf       0.786       0.416       0.758       0.326       0.281       0.246        0.15       0.244        0.15       0.571       0.934       0.689       0.646       0.971
MA108A-7-fine-anm-00313.dat          0.0626    -0.00406     -0.0125    -0.00251       0.146     0.00913       0.011    -0.00465         inf       0.801       0.427       0.775       0.321       0.297       0.228       0.169       0.228       0.169        0.65       0.955        0.75       0.713       0.977
MA108A-7-fine-anm-00314.dat          0.0718     -0.0175     -0.0164     0.00303       0.141     0.00417    -0.00657   -0.000982         inf       0.828       0.511        0.81       0.314       0.283        0.23       0.174       0.229       0.171       0.672       0.963       0.767       0.737       0.981
MA108A-7-fine-anm-00315.dat          0.0878      0.0595           0    -0.00374       0.222     0.00627      0.0133    9.01e-19         inf       0.814       0.396       0.775       0.391       0.442       0.382       0.215        0.38       0.208       0.507       0.904       0.636       0.581       0.959
MA108A-7-fine-anm-00316.dat          0.0651      0.0159    -0.00407    -0.00532       0.134   -0.000715    -0.00375    -0.00601         inf       0.799       0.486       0.779       0.307       0.269       0.219       0.172       0.219       0.172       0.707       0.971       0.794       0.768       0.985
MA108A-7-fine-anm-00317.dat           0.109      0.0536      0.0648    5.15e-18       0.287     0.00528     -0.0277     0.00538         inf       0.844       0.379       0.798       0.472       0.574       0.432       0.255        0.43       0.255       0.513       0.903       0.641        0.58       0.954
MA108A-7-fine-anm-00318.dat            0.07     0.00399      0.0209     0.00134       0.129    -0.00469    -0.00997    -0.00358         inf       0.814       0.544         0.8       0.292       0.253       0.225       0.184       0.225       0.184       0.773       0.985       0.842       0.828       0.993
MA108A-7-fine-anm-00319.dat          0.0694    0.000934      0.0148     0.00382       0.134     0.00722    -0.00286    -0.00827         inf       0.814       0.517       0.796        0.33        0.27       0.249       0.174       0.249       0.182       0.703       0.974       0.791        0.77       0.988
MA108A-7-fine-anm-00320.dat           0.147     -0.0168     -0.0158     0.00914       0.378      0.0963      0.0699    -0.00749         inf       0.811       0.389       0.774       0.408       0.764       0.445       0.365       0.421        0.38       0.669       0.931       0.765       0.691       0.953
MA108A-7-fine-anm-00321.dat          0.0792     -0.0281    -0.00723    -0.00554       0.203      0.0224     -0.0211      0.0122         inf       0.797       0.391       0.758       0.364       0.405       0.302        0.19       0.302        0.19       0.543       0.917       0.666       0.609        0.96
MA108A-7-fine-anm-00322.dat           0.128      0.0117    -0.00461    7.67e-19        0.24      0.0113      0.0029    -0.00461         inf        0.89       0.535       0.869       0.407       0.474       0.439       0.291       0.439        0.29       0.636       0.957        0.74        0.71       0.981
MA108A-7-fine-anm-00323.dat          0.0824     0.00398    -0.00289    -0.00271       0.157     0.00214     0.00454     -0.0127         inf       0.829       0.526       0.815       0.309        0.31       0.254       0.216       0.253       0.206       0.735       0.976       0.815       0.793       0.987
MA108A-7-fine-anm-00324.dat          0.0762      0.0397     0.00502     0.00763       0.154     0.00232     0.00715     0.00193         inf       0.828       0.494       0.808        0.33       0.307       0.248       0.201       0.248       0.201       0.729       0.974        0.81       0.787       0.987
MA108A-7-fine-anm-00325.dat          0.0903      0.0232    -0.00294     0.00447       0.169    -0.00349    -0.00044      0.0137         inf       0.848       0.534       0.836        0.31       0.339       0.255       0.243       0.253       0.243        0.83       0.982       0.883       0.863       0.989
MA108A-7-fine-anm-00326.dat          0.0967    -0.00991      0.0305    -0.00405       0.175     -0.0015     0.00784      0.0145         inf       0.862       0.554       0.846       0.322       0.348       0.297       0.242       0.296       0.245       0.762       0.982       0.834       0.818       0.991
MA108A-7-fine-anm-00327.dat          0.0687    -0.00827     0.00104     0.00392       0.137    -0.00399     -0.0123     0.00246         inf       0.778       0.502       0.765       0.285       0.276       0.224       0.204       0.223       0.216       0.871        0.99       0.912       0.901       0.994
MA108A-7-fine-anm-00328.dat          0.0744      0.0622       0.016    -0.00811       0.196      -0.024       0.029    2.31e-18         inf       0.765       0.379       0.712       0.352       0.396        0.28       0.194        0.28       0.194       0.583       0.929       0.698       0.643       0.963
MA108A-7-fine-anm-00329.dat           0.109      0.0155     -0.0113     0.00492       0.181     0.00489       0.015    9.69e-19         inf       0.873       0.603       0.861       0.321        0.35       0.302       0.273       0.302       0.273        0.84       0.991        0.89       0.881       0.995
MA108A-7-fine-anm-00330.dat          0.0795      0.0116     0.00298     0.00307       0.139     -0.0101       0.004   -0.000684         inf       0.827       0.572       0.816       0.283       0.277       0.227       0.213       0.225       0.214       0.856       0.989       0.902        0.89       0.994
MA108A-7-fine-anm-00331.dat          0.0968      0.0124     0.00317     0.00601       0.166    -0.00972    -0.00706     0.00229         inf       0.851       0.585       0.839       0.316       0.332       0.287       0.256       0.286       0.256        0.83        0.99       0.883       0.873       0.995
MA108A-7-fine-anm-00332.dat          0.0977      0.0757        0.03      0.0155       0.215     0.00311    -0.00123      0.0176         inf       0.807       0.454        0.78       0.393       0.424       0.388       0.283        0.38         0.3       0.748       0.981       0.824       0.808       0.991
MA108A-7-fine-anm-00333.dat          0.0731     0.00116     -0.0014     0.00954       0.173      0.0118           0     -0.0111         inf       0.791       0.422       0.763       0.328       0.347       0.264       0.188       0.264       0.188       0.621       0.946       0.728       0.686       0.973
MA108A-7-fine-anm-00334.dat          0.0663     0.00139      -0.022       0.016       0.151     0.00706     -0.0217     -0.0126         inf       0.784       0.439       0.764       0.311       0.307        0.24       0.217       0.239       0.202       0.748       0.975       0.824         0.8       0.987
MA108A-7-fine-anm-00335.dat          0.0772     -0.0379    -0.00479     -0.0124       0.168      0.0129      0.0203    -0.00616         inf       0.818       0.459       0.789       0.349       0.338       0.261       0.192        0.26       0.194       0.655       0.956       0.754       0.718       0.977
MA108A-7-fine-anm-00336.dat          0.0753     -0.0182    2.22e-18    1.11e-18       0.135     0.00146    -0.00764      0.0123         inf       0.824       0.557       0.811       0.283       0.268       0.228       0.185       0.228       0.185       0.749        0.98       0.825       0.806        0.99
MA108A-7-fine-anm-00337.dat          0.0724    0.000862      0.0137    8.41e-19       0.129   -0.000529    -0.00277    -0.00389         inf       0.825       0.561        0.81       0.295       0.256       0.244       0.176       0.244       0.176       0.706       0.975       0.793       0.773       0.989
MA108A-7-fine-anm-00338.dat           0.124     -0.0701     0.00886      0.0135       0.312      0.0254           0    -0.00484         inf       0.799       0.396       0.732       0.409       0.627        0.33       0.303        0.33       0.303       0.665       0.925       0.762        0.68       0.948
MA108A-7-fine-anm-00339.dat          0.0735     -0.0344     -0.0416     -0.0034       0.157     0.00935    -0.00679    -0.00635         inf       0.824       0.466       0.797       0.337       0.311       0.278       0.183       0.275       0.181       0.618       0.951       0.726       0.692       0.978
MA108A-7-fine-anm-00340.dat           0.149      -0.017      0.0123     0.00401       0.266     0.00145      -0.023      0.0168         inf       0.886       0.559       0.872       0.363       0.534       0.379       0.386       0.378       0.387       0.861        0.98       0.905       0.882       0.988
MA108A-7-fine-anm-00341.dat            0.11        0.11     -0.0139       0.007       0.316     -0.0469      0.0341    3.55e-18         inf       0.782       0.347       0.705       0.374       0.634       0.271       0.264        0.27       0.257       0.623       0.887       0.729       0.606       0.913
MA108A-7-fine-anm-00342.dat           0.085     -0.0407      0.0105     -0.0137       0.174     0.00874     -0.0011     -0.0121         inf       0.834       0.489       0.808       0.338       0.348       0.253       0.225       0.251       0.229       0.773       0.974       0.842       0.814       0.984
MA108A-7-fine-anm-00343.dat          0.0931    0.000978      0.0156     0.00197       0.167    -0.00158    -0.00829     0.00792         inf       0.872       0.557       0.857       0.337       0.329        0.31       0.229       0.308       0.227       0.713       0.976       0.798       0.779       0.989
MA108A-7-fine-anm-00344.dat          0.0683      0.0158    -0.00405     0.00102       0.151     0.00605           0    -0.00953         inf       0.811       0.453       0.787        0.31       0.302       0.224       0.179       0.224       0.179        0.69       0.962       0.781       0.746       0.979
MA108A-7-fine-anm-00345.dat          0.0828     -0.0203    -0.00256    -0.00664       0.159     0.00635    -0.00596       0.012         inf       0.857       0.522       0.838       0.328       0.318       0.249       0.202       0.249       0.202       0.719       0.971       0.802       0.776       0.984
MA108A-7-fine-anm-00346.dat           0.102      0.0809           0    -0.00509       0.212     -0.0091      0.0193    1.31e-18         inf       0.872       0.482       0.842       0.407       0.425       0.339       0.235       0.339       0.235       0.619       0.948       0.727       0.688       0.975
MA108A-7-fine-anm-00347.dat           0.117     -0.0316     -0.0125     0.00649       0.194    -0.00873     -0.0011     0.00937         inf       0.892       0.603       0.882       0.359       0.387       0.337       0.324       0.337       0.324       0.899       0.995       0.931       0.926       0.997
MA108A-7-fine-anm-00348.dat          0.0606     0.00326     0.00693     -0.0163       0.142     0.00515    -0.00622    -0.00207         inf       0.794       0.426       0.763       0.332       0.285       0.221       0.195       0.217       0.197        0.79        0.98       0.855       0.833       0.988
MA108A-7-fine-anm-00349.dat           0.092     0.00677     -0.0107      0.0041       0.165     0.00061     -0.0097   -0.000612         inf       0.869       0.558       0.853       0.338       0.329        0.29       0.217        0.29       0.217       0.702       0.972        0.79       0.768       0.987
MA108A-7-fine-anm-00350.dat          0.0692     0.00563      0.0173     0.00115       0.149      -0.001    0.000258     -0.0022         inf       0.808       0.464       0.782       0.317       0.299        0.24       0.173       0.239       0.173       0.649       0.956        0.75       0.715       0.978
MA108A-7-fine-anm-00351.dat          0.0654   -0.000879       0.014     0.00455       0.136    -0.00345    0.000435    -0.00191         inf       0.834        0.48        0.81       0.342       0.271       0.248        0.16       0.248        0.16       0.616       0.951       0.724        0.69       0.978
MA108A-7-fine-anm-00352.dat           0.067      0.0153      0.0143    1.28e-18       0.146      -0.002     0.00616      0.0138         inf       0.809       0.457       0.785       0.325       0.292       0.239       0.166       0.239       0.166       0.628       0.951       0.734       0.697       0.977
MA108A-7-fine-anm-00353.dat          0.0937    -0.00473    0.000597     0.00262       0.147     0.00217     0.00119    -0.00965         inf       0.866       0.637       0.857       0.271       0.293       0.224       0.223       0.224       0.223       0.873       0.987       0.913       0.898       0.992
MA108A-7-fine-anm-00354.dat          0.0747      0.0136    -0.00172    -0.00261        0.16     0.00212     -0.0111     0.00531         inf       0.819       0.465       0.793       0.311       0.322       0.234       0.195       0.234       0.195       0.709       0.964       0.795       0.761        0.98
MA108A-7-fine-anm-00355.dat          0.0682     -0.0633    7.75e-18     0.00398       0.208      0.0165       0.012    -0.00807         inf       0.739       0.328        0.66       0.438       0.402       0.323       0.156       0.322       0.163       0.453       0.872        0.59       0.522       0.945
MA108A-7-fine-anm-00356.dat          0.0838      0.0875           0     -0.0055       0.241    -0.00499      0.0106      0.0161         inf       0.793       0.347       0.738       0.467       0.482       0.443       0.204       0.442       0.203       0.439       0.864       0.577       0.512       0.946
MA108A-7-fine-anm-00357.dat          0.0791      0.0605           0    -0.00381       0.209     -0.0217      0.0342     0.00255         inf       0.759       0.379       0.699       0.358        0.42       0.254         0.2       0.254         0.2       0.612       0.927       0.721       0.654       0.955
MA108A-7-fine-anm-00358.dat          0.0976    -0.00152     0.00468      0.0105       0.156     0.00472    -0.00444    -0.00471         inf        0.87       0.625       0.862       0.293       0.307       0.287       0.263       0.276       0.258       0.884       0.995       0.921       0.916       0.998
MA108A-7-fine-anm-00359.dat          0.0992      0.0103    -0.00748     0.00243       0.168    -0.00693     -0.0065      0.0101         inf       0.869       0.589       0.859       0.298       0.336       0.261       0.258        0.26       0.257        0.87       0.987       0.911       0.897       0.993
MA108A-7-fine-anm-00360.dat          0.0617        0.05           0    -0.00954       0.172    -0.00289    -0.00888    0.000587         inf       0.794       0.358       0.749       0.416       0.344       0.283       0.168       0.282       0.157       0.505       0.902       0.634       0.577       0.957
