Name                                 IS_Rad        IS_x        IS_y        IS_z      ES_Rad        ES_x        ES_y        ES_z      Acoeff  Sphericity         BSR    Round DP  Round MaxC      Length       Width       Thick          D2          D3    Corey SF         ASF         MPS         ESF     Hofmann
MA114F-3-fine-anm-00276.dat           0.155     -0.0769     -0.0722     -0.0133       0.394      0.0421           0      0.0198        4.64        0.84       0.392       0.794       0.449       0.788       0.577       0.346       0.577       0.346       0.514       0.902       0.641       0.579       0.953
MA114F-3-fine-anm-00277.dat           0.195      0.0264     -0.0812    5.23e-18       0.481    -0.00156     -0.0248     -0.0765        7.43       0.857       0.405       0.808       0.513        0.96       0.711       0.427        0.71       0.439       0.532       0.911       0.657       0.598       0.957
MA114F-3-fine-anm-00278.dat           0.115   -0.000924     0.00484     0.00271       0.283    -0.00686     0.00272     -0.0387         inf       0.822       0.405       0.782       0.412       0.567       0.474        0.28       0.474        0.28       0.539       0.919       0.662       0.612       0.964
MA114F-3-fine-anm-00279.dat           0.146       0.106           0     -0.0273       0.323      -0.015      0.0463      0.0267         inf       0.852       0.451       0.811       0.429       0.646       0.471       0.333       0.471       0.333       0.605       0.939       0.715       0.667       0.968
MA114F-3-fine-anm-00280.dat           0.152     -0.0645     0.00815    3.98e-18       0.308     0.00623     -0.0132    -0.00929         inf       0.895       0.495       0.871       0.394       0.618        0.44       0.374        0.44       0.374       0.716       0.964         0.8       0.765       0.979
MA114F-3-fine-anm-00281.dat           0.141       -0.13      0.0335      -0.017       0.372      0.0131    -0.00953     -0.0103        4.18       0.829       0.379       0.776       0.449       0.744       0.481       0.334        0.48       0.319       0.534       0.905       0.658       0.587       0.947
MA114F-3-fine-anm-00282.dat           0.168     -0.0544    -0.00688    -0.00345       0.419     0.00742      0.0389    -0.00249        4.64       0.857         0.4       0.811       0.437       0.836       0.484       0.382       0.478       0.373        0.59       0.915       0.703       0.625       0.946
MA114F-3-fine-anm-00283.dat           0.167     -0.0977     1.2e-17     -0.0123        0.38      0.0131           0      0.0512        4.64       0.877       0.438       0.842       0.423       0.761       0.474       0.427       0.474       0.427       0.711       0.952       0.797       0.745       0.969
MA114F-3-fine-anm-00284.dat           0.109      0.0551     -0.0517     0.00475       0.271      -0.029      0.0159     -0.0131         inf       0.803       0.404        0.76       0.379       0.546       0.433       0.263       0.433       0.263        0.54       0.918       0.663       0.611       0.962
MA114F-3-fine-anm-00285.dat           0.157     -0.0215       0.026    -0.00643       0.295     -0.0109     -0.0334      0.0067         inf        0.88       0.531       0.859       0.359       0.592       0.475       0.369       0.475       0.369       0.697       0.968       0.786       0.758       0.984
MA114F-3-fine-anm-00286.dat           0.161       0.114      0.0292     -0.0148       0.387     -0.0471      0.0259      0.0103        4.64       0.817       0.416       0.768       0.455       0.743       0.625       0.369       0.624        0.37       0.543       0.921       0.666       0.617       0.965
MA114F-3-fine-anm-00287.dat           0.113       0.175      0.0448     -0.0113       0.398     -0.0162      0.0196       0.014        4.18       0.762       0.284       0.671       0.524       0.801       0.558       0.239       0.558       0.239       0.358       0.795       0.504       0.413       0.908
MA114F-3-fine-anm-00288.dat           0.135      0.0455      -0.025     0.00657       0.258      -0.015      0.0182    -0.00606         inf        0.87       0.525       0.848       0.365       0.522        0.46       0.317        0.46       0.317       0.648       0.959       0.748       0.719       0.981
MA114F-3-fine-anm-00289.dat           0.113     0.00978     -0.0513      0.0134       0.329     0.00633     0.00348     -0.0154         inf       0.811       0.343        0.76       0.432       0.652       0.451        0.27       0.451        0.27       0.499       0.892       0.629       0.559       0.946
MA114F-3-fine-anm-00290.dat           0.152    -0.00899     -0.0471      0.0123       0.412      0.0688           0    4.21e-18        4.18       0.818        0.37        0.78       0.414       0.831       0.536       0.369       0.531       0.374       0.563       0.915       0.682       0.614       0.952
MA114F-3-fine-anm-00291.dat           0.152     -0.0212      0.0117    -0.00152       0.244    -0.00114       0.018     0.00851         inf       0.898       0.623       0.888       0.315       0.487       0.425       0.363       0.414       0.338       0.753        0.98       0.828        0.81        0.99
MA114F-3-fine-anm-00292.dat           0.191      0.0356     0.00913       0.007       0.323      0.0209     -0.0252       0.018        4.18       0.913        0.59       0.899       0.371        0.64       0.469        0.48       0.468        0.48       0.877       0.983       0.916       0.897        0.99
MA114F-3-fine-anm-00293.dat           0.133      0.0334     0.00422    -0.00865       0.232     0.00574     -0.0177     -0.0118         inf       0.859       0.571       0.847         0.3       0.465       0.361        0.34       0.357       0.338       0.831       0.984       0.884       0.866       0.991
MA114F-3-fine-anm-00294.dat           0.136       0.118     -0.0469     -0.0414       0.428     -0.0176      0.0277     -0.0271        5.57       0.763       0.318        0.69       0.501       0.857       0.655       0.322       0.655       0.321       0.428       0.854       0.568       0.494       0.936
MA114F-3-fine-anm-00295.dat           0.202      0.0568      0.0312    -0.00408       0.416    0.000144    7.92e-05     -0.0523        5.57        0.89       0.485       0.856       0.442       0.832       0.507       0.504       0.505       0.493        0.76       0.956       0.833       0.782       0.971
MA114F-3-fine-anm-00296.dat           0.128      -0.106      -0.042     0.00718       0.303      0.0177      -0.007      0.0012         inf       0.858       0.424       0.821       0.435       0.605       0.478       0.295       0.477       0.299       0.557       0.925       0.677       0.627       0.965
MA114F-3-fine-anm-00297.dat           0.141    -0.00704     -0.0217    -0.00585        0.29     0.00411      0.0215      0.0206         inf        0.86       0.485       0.834       0.366       0.583       0.428       0.346       0.428       0.346       0.694       0.962       0.784       0.748       0.979
MA114F-3-fine-anm-00298.dat           0.098      -0.077    9.43e-18     0.00973       0.332    -0.00654       8e-19       4e-19         inf       0.771       0.295       0.697       0.397       0.666       0.298       0.247       0.298       0.247       0.554       0.877       0.674       0.555       0.909
MA114F-3-fine-anm-00299.dat           0.159    -0.00621    -0.00246     0.00807       0.298     0.00105     0.00551     -0.0294         inf       0.889       0.532       0.869       0.342       0.596       0.422       0.367       0.422       0.367       0.731       0.966       0.812       0.777        0.98
MA114F-3-fine-anm-00300.dat           0.129       0.131      0.0718    -0.00938       0.402     -0.0022      -0.035    2.15e-18        5.11       0.785        0.32       0.711       0.515       0.797        0.62       0.266        0.62       0.266       0.379       0.816       0.524       0.442       0.923
MA114F-3-fine-anm-00301.dat          0.0931      0.0278     -0.0438     -0.0133       0.299     -0.0247      0.0179     -0.0121         inf       0.747       0.311       0.689        0.45         0.6       0.502       0.236       0.502       0.236       0.429       0.856       0.569       0.499        0.94
MA114F-3-fine-anm-00302.dat           0.135       0.127      0.0505    8.39e-18       0.434     0.00533      0.0084     0.00323        4.64       0.796       0.311       0.721       0.453        0.87       0.479       0.299       0.479       0.299       0.463       0.859       0.598       0.499       0.916
MA114F-3-fine-anm-00303.dat           0.139     -0.0455      -0.025     0.00327        0.27     0.00759     0.00301     -0.0428         inf       0.864       0.516       0.841       0.362       0.521       0.462       0.338       0.458       0.338       0.692        0.97       0.782       0.759       0.986
MA114F-3-fine-anm-00304.dat           0.202      0.0148     -0.0139     -0.0129       0.334    -0.00496      0.0153    9.82e-19        4.64       0.917       0.603       0.906       0.393       0.674       0.556       0.559       0.549       0.563       0.926       0.993        0.95       0.942       0.996
MA114F-3-fine-anm-00305.dat           0.121     -0.0316    -0.00399     0.00818       0.287     -0.0163      0.0347    2.35e-18         inf       0.815       0.422       0.787       0.328       0.578       0.422       0.288        0.42       0.294       0.596       0.936       0.708       0.658       0.967
MA114F-3-fine-anm-00306.dat           0.149     -0.0723     -0.0186      0.0242       0.483      0.0449     -0.0327     -0.0353        5.11       0.799       0.309       0.733       0.442       0.975        0.49       0.355       0.487       0.352       0.511       0.874       0.639       0.532       0.915
MA114F-3-fine-anm-00307.dat           0.137      -0.105      0.0269     -0.0351       0.288     0.00585    -0.00322       0.035         inf       0.852       0.476       0.819       0.392       0.581       0.456       0.328       0.455       0.324       0.631        0.95       0.735       0.697       0.975
MA114F-3-fine-anm-00308.dat           0.118      -0.061     -0.0157    -0.00396       0.396    0.000938     0.00289      0.0118         inf       0.801       0.297       0.735       0.432       0.796       0.437       0.297       0.428       0.313       0.536       0.891       0.659       0.566       0.929
MA114F-3-fine-anm-00309.dat           0.125       -0.02     -0.0079     0.00698       0.248      0.0229     -0.0167      0.0112         inf       0.842       0.504       0.817       0.343       0.503        0.39       0.327       0.373       0.288       0.665       0.956       0.762       0.724       0.977
MA114F-3-fine-anm-00310.dat          0.0808       0.103      -0.041    6.81e-18       0.402     -0.0168    2.06e-18    1.03e-18         inf       0.681       0.201       0.556       0.439       0.806       0.375        0.17       0.375        0.17       0.309       0.731       0.457       0.325       0.842
MA114F-3-fine-anm-00311.dat           0.146      0.0491      0.0357    3.72e-18       0.312       -0.02    2.45e-18      0.0094         inf       0.873       0.467       0.845        0.41       0.625       0.508       0.334       0.506       0.338       0.601       0.942       0.712       0.671       0.973
MA114F-3-fine-anm-00312.dat           0.103     -0.0841      0.0333     -0.0114       0.364      0.0339       0.041     0.00334         inf       0.785       0.284       0.713       0.471        0.73       0.415       0.265       0.414        0.27       0.491       0.875       0.622        0.53       0.926
MA114F-3-fine-anm-00313.dat          0.0864      -0.126    1.54e-17    7.69e-18       0.352      0.0248      -0.039    2.83e-18         inf       0.736       0.246       0.643       0.436       0.704       0.363       0.199       0.359       0.199       0.397       0.812        0.54       0.424       0.887
MA114F-3-fine-anm-00315.dat           0.138     -0.0154      0.0474    -0.00314       0.284      0.0207     -0.0439     -0.0192         inf       0.846       0.487       0.817       0.357       0.568       0.417       0.352       0.417       0.352       0.724       0.968       0.806       0.775       0.982
MA114F-3-fine-anm-00316.dat           0.169      0.0361      0.0436    3.46e-18       0.317     0.00471     0.00343      0.0179        3.71       0.901       0.534       0.883        0.39       0.634       0.476       0.413       0.457       0.468        0.87       0.982       0.912       0.891       0.989
MA114F-3-fine-anm-00317.dat           0.168     -0.0301      0.0283     -0.0026       0.377     -0.0113     -0.0591      0.0154        5.11       0.869       0.446       0.834       0.443       0.759       0.579        0.38       0.575       0.379       0.574        0.93        0.69       0.641       0.966
MA114F-3-fine-anm-00318.dat           0.112       0.068      0.0175    -0.00887       0.318      0.0105           0    0.000663         inf       0.821       0.353       0.755        0.41       0.637       0.329       0.288       0.329       0.288       0.629       0.914       0.734       0.645        0.94
MA114F-3-fine-anm-00320.dat           0.149     -0.0575      0.0228     -0.0291       0.392      0.0414       -0.05      0.0257        4.18       0.845        0.38        0.79       0.458        0.79       0.458       0.424       0.458       0.392       0.652       0.933       0.752       0.684       0.956
MA114F-3-fine-anm-00321.dat           0.129     -0.0225     -0.0163     0.00175       0.277    -0.00884    -0.00112     -0.0123         inf       0.871       0.465        0.84        0.42       0.547       0.502       0.277       0.502       0.277       0.529       0.917       0.654       0.606       0.965
MA114F-3-fine-anm-00322.dat           0.113     -0.0433     -0.0407      0.0153       0.281      0.0087     -0.0185    1.25e-18         inf       0.823       0.401       0.778       0.402       0.568       0.393        0.27       0.393        0.27       0.571       0.924       0.688        0.63       0.959
MA114F-3-fine-anm-00323.dat           0.154      0.0257     -0.0102     0.00174       0.293      0.0116     0.00297     -0.0217         inf       0.871       0.524       0.849       0.355       0.591       0.463       0.396       0.463       0.396       0.757       0.977        0.83       0.808       0.987
MA114F-3-fine-anm-00324.dat            0.12      0.0718      0.0395    5.02e-18       0.393     -0.0248     -0.0233      0.0281         inf       0.794       0.305       0.721       0.434        0.79       0.454       0.286       0.454       0.286       0.477       0.869        0.61       0.518       0.924
MA114F-3-fine-anm-00325.dat           0.128      0.0274     -0.0331    -0.00543       0.278    -0.00329      0.0172     -0.0145         inf       0.846       0.458       0.813       0.376       0.558       0.421       0.267       0.421        0.27       0.557       0.923       0.677       0.624       0.963
MA114F-3-fine-anm-00326.dat           0.101     -0.0675      0.0173     -0.0133       0.271     -0.0113     -0.0179      0.0256         inf       0.814       0.373       0.769       0.432       0.543       0.441       0.248       0.441       0.248       0.507       0.903       0.636       0.579       0.957
MA114F-3-fine-anm-00327.dat           0.126    -0.00588    -0.00926    -0.00139       0.316     -0.0125     -0.0654     -0.0216         inf       0.827       0.398       0.779       0.427       0.627       0.418       0.273       0.418       0.273       0.533       0.906       0.657        0.59        0.95
MA114F-3-fine-anm-00328.dat           0.155      0.0249     -0.0137    -0.00542        0.46      0.0295     -0.0627     -0.0326        5.57       0.829       0.337       0.768       0.478       0.919       0.513       0.351       0.513       0.351       0.511       0.884       0.639       0.548       0.928
MA114F-3-fine-anm-00329.dat           0.146     0.00144    -0.00753    -0.00361       0.343      0.0105     -0.0223      0.0232        4.18       0.863       0.427       0.827       0.456       0.678       0.587       0.335       0.587       0.335        0.53       0.916       0.655       0.605       0.964
MA114F-3-fine-anm-00330.dat           0.132     -0.0919     -0.0236       0.012       0.392      0.0242    -0.00306      0.0295        4.64       0.796       0.337        0.73       0.504       0.781       0.624       0.302       0.623       0.299       0.429       0.856       0.569       0.497       0.938
MA114F-3-fine-anm-00331.dat           0.109     -0.0167     0.00662    -0.00462       0.347     0.00161     -0.0256     -0.0241         inf        0.78       0.313       0.707       0.391       0.695       0.351       0.261       0.351       0.261       0.529       0.882       0.654       0.551        0.92
MA114F-3-fine-anm-00332.dat          0.0966      0.0617     -0.0972      0.0145       0.361     -0.0184      0.0289     2.1e-18         inf       0.735       0.268       0.652       0.498       0.727       0.551       0.205       0.551       0.205       0.325       0.764       0.472       0.381       0.902
MA114F-3-fine-anm-00333.dat           0.116     -0.0637     7.8e-18      0.0252       0.303     -0.0167      0.0356    -0.00247         inf       0.811       0.384       0.758         0.4       0.605       0.367       0.346       0.363       0.339       0.723        0.95       0.806        0.75       0.967
MA114F-3-fine-anm-00334.dat           0.189      0.0419      0.0166      0.0248       0.453     -0.0434    5.32e-18    2.66e-18        5.11       0.866       0.416       0.829       0.412       0.909       0.529       0.442       0.529       0.442       0.637        0.93        0.74        0.67       0.954
MA114F-3-fine-anm-00335.dat           0.171      -0.148    1.81e-17    -0.00928       0.384      0.0143     -0.0225     0.00508        4.64        0.85       0.445       0.803       0.455       0.771        0.57        0.39        0.57        0.39       0.588       0.934       0.702       0.652       0.966
MA114F-3-fine-anm-00336.dat           0.123      0.0042     -0.0667    4.09e-18       0.476     -0.0141    1.72e-18     0.00361        4.18        0.76       0.258       0.672       0.431       0.954       0.446       0.266       0.446       0.266       0.409       0.814       0.551       0.425       0.879
MA114F-3-fine-anm-00337.dat            0.14     -0.0559    -0.00706     -0.0107        0.31      0.0196           0      0.0184         inf       0.868       0.451       0.836       0.397       0.622       0.451       0.341       0.448       0.338        0.64       0.948       0.742       0.698       0.972
MA114F-3-fine-anm-00338.dat           0.113    -0.00421      0.0221    -0.00577        0.26     0.00297      0.0156      0.0169         inf       0.845       0.433        0.81       0.413       0.516       0.452       0.258       0.452       0.258       0.535       0.919       0.659       0.611       0.965
MA114F-3-fine-anm-00339.dat           0.131      0.0476      0.0751       0.017        0.29     -0.0115    -0.00296    -0.00985         inf       0.857       0.453       0.823       0.408        0.58       0.504       0.305       0.504       0.305       0.564       0.931       0.682       0.639        0.97
MA114F-3-fine-anm-00340.dat           0.208     -0.0933     -0.0369     -0.0191        0.43      0.0412      0.0875     0.00609        5.57       0.879       0.483       0.846        0.43        0.86       0.547       0.499       0.547       0.499       0.727       0.956       0.809       0.762       0.972
MA114F-3-fine-anm-00341.dat           0.116      -0.249     -0.0639      0.0162       0.528       0.101     -0.0398    6.62e-18        5.11       0.731       0.219        0.63       0.481        1.07       0.522       0.275       0.522       0.275       0.368       0.787       0.513       0.389       0.871
MA114F-3-fine-anm-00342.dat           0.142      0.0885      0.0112     0.00561       0.357     -0.0029      0.0152      0.0165        4.18       0.806       0.398       0.754       0.471       0.712       0.637       0.297       0.637       0.297       0.441       0.866       0.579       0.514       0.946
MA114F-3-fine-anm-00343.dat           0.126      -0.069      0.0177     0.00448       0.283     -0.0148     -0.0315      0.0044         inf       0.861       0.446       0.831       0.399       0.569       0.417       0.311       0.417       0.311       0.638       0.949       0.741       0.698       0.973
MA114F-3-fine-anm-00344.dat           0.113      0.0266      -0.042    3.04e-18       0.321     0.00529     -0.0163     0.00216         inf       0.795       0.351       0.737       0.494       0.641       0.552       0.269       0.552       0.269       0.452       0.872       0.589       0.524       0.947
MA114F-3-fine-anm-00345.dat           0.112      0.0641      0.0165    4.05e-18       0.282     -0.0119     -0.0187      0.0183         inf       0.826       0.398       0.778       0.454       0.551        0.49       0.236        0.49       0.234       0.451       0.872       0.588       0.525       0.948
MA114F-3-fine-anm-00346.dat           0.145      -0.195     -0.0501    1.23e-17        0.48    -0.00273      0.0434      0.0239        5.57        0.76       0.302       0.659       0.518        0.95       0.531       0.329       0.531       0.329       0.464        0.86       0.599       0.501       0.918
MA114F-3-fine-anm-00347.dat            0.13      0.0577    -0.00729      0.0111        0.33     -0.0103     -0.0318     -0.0314         inf       0.832       0.394       0.784       0.395       0.664       0.394       0.312       0.394       0.312       0.611       0.925        0.72       0.649       0.953
MA114F-3-fine-anm-00348.dat           0.106      0.0149      -0.078    4.86e-18       0.255    -0.00429      0.0225     -0.0145         inf       0.819       0.417       0.782       0.399        0.51       0.452       0.273       0.452       0.273       0.569       0.933       0.686       0.644       0.971
MA114F-3-fine-anm-00349.dat           0.101     -0.0554      -0.118    -0.00818       0.368        0.04     0.00506      0.0051         inf       0.776       0.273         0.7       0.512       0.738       0.527       0.239       0.527       0.239       0.383       0.817       0.527       0.441       0.918
MA114F-3-fine-anm-00350.dat           0.121      -0.024     -0.0225       0.013       0.338     -0.0075    -0.00413      0.0022         inf        0.81       0.359       0.756       0.438       0.677       0.463       0.296       0.463       0.296        0.53       0.906       0.655       0.589       0.951
MA114F-3-fine-anm-00351.dat          0.0806      0.0464     -0.0435    3.89e-18       0.404     -0.0176      0.0923      0.0305         inf       0.707         0.2       0.605       0.448       0.819       0.341       0.175       0.339       0.172       0.326       0.741       0.473       0.329        0.83
MA114F-3-fine-anm-00352.dat           0.151     -0.0327    -0.00413     -0.0181       0.324       0.025    -0.00991      0.0223         inf       0.863       0.467        0.83       0.378        0.65        0.42       0.372        0.42       0.372       0.712       0.955       0.797       0.751       0.972
MA114F-3-fine-anm-00353.dat           0.137       0.163      0.0418     -0.0106       0.369     0.00541     0.00139     0.00595        4.64       0.817       0.372        0.76         0.5       0.731       0.593       0.302       0.593       0.302       0.458       0.875       0.594       0.529       0.946
MA114F-3-fine-anm-00354.dat           0.112      0.0544      0.0215    3.58e-18       0.262     -0.0103    -0.00408    -0.00917         inf       0.816       0.428       0.773       0.417       0.509       0.487        0.26       0.487        0.26       0.522       0.914       0.648         0.6       0.964
MA114F-3-fine-anm-00355.dat           0.113     -0.0703      0.0278     0.00476       0.331       0.024      0.0378      0.0211         inf       0.812        0.34       0.757       0.456       0.666       0.475       0.233       0.475       0.233       0.414       0.841       0.555       0.474       0.928
MA114F-3-fine-anm-00356.dat           0.139    -0.00148      0.0236     0.00607       0.277     0.00437    -0.00929    6.29e-19         inf       0.866       0.501       0.843       0.355       0.548       0.413       0.339       0.412       0.332       0.699       0.965       0.788       0.756       0.981
MA114F-3-fine-anm-00357.dat           0.136      -0.044      0.0174     2.9e-18       0.261     0.00735     0.00534    -0.00853         inf       0.877       0.522       0.858        0.37       0.518       0.492        0.34       0.492        0.34       0.674       0.968       0.769       0.745       0.986
MA114F-3-fine-anm-00358.dat          0.0982    -0.00424      0.0674      0.0129       0.414     0.00894      0.0469     -0.0303         inf       0.729       0.237       0.648       0.418       0.832       0.455       0.235       0.455       0.235       0.382       0.805       0.526       0.417       0.892
MA114F-3-fine-anm-00359.dat           0.166     -0.0137     -0.0292     0.00615       0.291    -0.00489      0.0104     -0.0095         inf       0.887       0.572       0.868       0.361       0.582       0.487        0.38       0.478       0.381       0.723       0.974       0.806       0.782       0.987
MA114F-3-fine-anm-00360.dat            0.14     -0.0206     -0.0248     -0.0152       0.239    0.000807      0.0128     0.00418         inf       0.884       0.585        0.87       0.324       0.473       0.445       0.329       0.445       0.329       0.717       0.977       0.801       0.783       0.989
MA114F-3-fine-anm-00361.dat           0.123      0.0837      -0.178     1.2e-17       0.413     -0.0297      0.0279      0.0224        4.64       0.746       0.298       0.667        0.48       0.784       0.652       0.271       0.652       0.271       0.379       0.818       0.524       0.445       0.926
MA114F-3-fine-anm-00362.dat           0.116     -0.0435     -0.0316      0.0175       0.263     0.00633     0.00765      0.0306         inf       0.842       0.441        0.81       0.375       0.529       0.403       0.279       0.402       0.279       0.605       0.941       0.716       0.671        0.97
MA114F-3-fine-anm-00363.dat           0.148      0.0157           0    -0.00198       0.264     0.00167     -0.0266       0.022         inf       0.887       0.561        0.87       0.339       0.526       0.404       0.345       0.404       0.345       0.747       0.975       0.824       0.799       0.986
MA114F-3-fine-anm-00365.dat           0.173      0.0164     -0.0119      0.0066       0.301      0.0195      0.0107    -0.00572        3.71       0.884       0.573       0.866        0.37       0.586        0.55       0.408        0.55       0.415       0.731       0.979       0.811       0.794        0.99
MA114F-3-fine-anm-00366.dat           0.127      -0.022     0.00564     0.00143       0.332    -0.00369    0.000948       -0.02         inf       0.835       0.383       0.786       0.408       0.666       0.398       0.265       0.392       0.272       0.533       0.898       0.658       0.576       0.939
MA114F-3-fine-anm-00367.dat           0.178      0.0216     -0.0203      0.0188       0.328     -0.0136     -0.0288      -0.015        4.18       0.894       0.544       0.876         0.4       0.657       0.547       0.444       0.521       0.432       0.738       0.975       0.817       0.793       0.987
MA114F-3-fine-anm-00368.dat           0.103      -0.166      0.0657    1.09e-17       0.371      0.0123     -0.0261     0.00365         inf       0.722       0.278       0.594       0.478       0.746       0.438       0.241       0.438       0.241       0.422       0.838       0.563       0.465       0.912
MA114F-3-fine-anm-00369.dat          0.0906       0.132      0.0956      0.0102       0.418      0.0132     0.00338     0.00538         inf       0.673       0.217       0.563       0.537       0.845       0.609       0.199       0.609       0.199       0.278        0.71       0.426       0.326       0.879
MA114F-3-fine-anm-00370.dat           0.105      -0.114      0.0293     -0.0225       0.291      0.0182     -0.0387      0.0169         inf       0.788       0.359       0.729       0.405       0.585       0.383        0.25       0.383       0.244       0.516       0.897       0.643       0.571       0.945
MA114F-3-fine-anm-00371.dat           0.134      -0.011     -0.0338     0.00914       0.305    0.000976     -0.0155    -0.00855         inf       0.854       0.439       0.823       0.417       0.589       0.502       0.332       0.487       0.318       0.595       0.941       0.707       0.666       0.973
MA114F-3-fine-anm-00372.dat           0.134     -0.0292    -0.00368     0.00755       0.236    -0.00244      0.0052     -0.0122         inf       0.883       0.568       0.867       0.339       0.464       0.427       0.332       0.422       0.345        0.78       0.986       0.848       0.835       0.993
MA114F-3-fine-anm-00373.dat           0.143      0.0177      -0.007    1.16e-18        0.33     -0.0055      0.0288      0.0056         inf       0.862       0.435        0.82       0.388       0.659       0.375       0.341        0.37       0.342       0.692       0.937       0.783       0.714       0.958
MA114F-3-fine-anm-00374.dat           0.162        0.13     -0.0164      0.0335       0.413     -0.0308    3.78e-18     -0.0196        4.64       0.861       0.393       0.819       0.441       0.826       0.522       0.398       0.518       0.405       0.618       0.932       0.726       0.664       0.959
MA114F-3-fine-anm-00375.dat           0.174       0.125     -0.0158     0.00791       0.571      0.0116      0.0247     -0.0375         6.5       0.803       0.305       0.716       0.451        1.15       0.505       0.387       0.505       0.387       0.507       0.858       0.636       0.509       0.895
MA114F-3-fine-anm-00376.dat           0.118     -0.0306     -0.0288    -0.00264       0.315     -0.0168      0.0158      0.0147         inf       0.822       0.375       0.774        0.47       0.624       0.559       0.281       0.559       0.281       0.475       0.888       0.609        0.55       0.954
MA114F-3-fine-anm-00377.dat           0.193      0.0536     -0.0503      0.0291       0.407     0.00336      0.0534     -0.0212        5.57       0.881       0.475       0.851       0.444        0.81       0.617        0.44       0.617        0.44       0.622       0.946       0.729       0.687       0.973
MA114F-3-fine-anm-00378.dat           0.148       -0.05      0.0605     0.00991        0.32    -0.00169     -0.0268      0.0106        3.71       0.849       0.464       0.816       0.413       0.612       0.545       0.347       0.545       0.347         0.6       0.945       0.712       0.675       0.976
MA114F-3-fine-anm-00379.dat           0.112     -0.0486     0.00613    -0.00934       0.303      0.0385    -0.00486     0.00996         inf       0.812        0.37       0.763       0.387       0.612       0.368       0.246       0.368       0.246       0.518       0.893       0.645       0.564       0.938
MA114F-3-fine-anm-00380.dat           0.141    -0.00509      0.0267     0.00697        0.28      0.0145    -0.00795      -0.012         inf       0.886       0.506       0.866       0.357        0.56       0.405       0.357       0.405       0.357       0.749       0.971       0.825       0.794       0.983
MA114F-3-fine-anm-00381.dat           0.138     -0.0629     7.7e-18    -0.00795       0.422      0.0579           0      0.0368        4.18       0.812       0.328       0.748       0.413       0.847       0.439        0.33       0.436       0.323       0.532       0.885       0.656       0.556       0.923
MA114F-3-fine-anm-00383.dat           0.118      -0.053      0.0291    -0.00764       0.264      0.0124     -0.0264    -0.00369         inf       0.842       0.446        0.81       0.376       0.516       0.427       0.289       0.427       0.289       0.616       0.948       0.724       0.686       0.976
MA114F-3-fine-anm-00384.dat           0.145     -0.0104       0.032    -0.00425       0.259    -0.00178     -0.0283    -0.00923         inf       0.888        0.56        0.87       0.354       0.517       0.439       0.339       0.439       0.331       0.694       0.969       0.784       0.759       0.985
MA114F-3-fine-anm-00385.dat           0.157    -0.00821      0.0174     -0.0265       0.487      0.0648     -0.0257      0.0577        4.64       0.792       0.323       0.724       0.412       0.989       0.509       0.375       0.508       0.375       0.529       0.883       0.654       0.553       0.922
MA114F-3-fine-anm-00386.dat           0.107      0.0702      0.0848      0.0139         0.3      0.0113     -0.0106     0.00195         inf       0.812       0.358       0.759       0.476       0.603       0.561       0.258       0.561       0.258       0.443       0.868       0.581       0.518       0.947
MA114F-3-fine-anm-00387.dat           0.139      0.0245      0.0522      0.0148        0.34     0.00598     -0.0313     0.00819        3.71       0.843       0.408         0.8       0.462       0.669       0.557       0.305       0.557       0.305       0.499       0.899       0.629       0.572       0.956
MA114F-3-fine-anm-00388.dat           0.154      -0.213     -0.0843      0.0144       0.503      0.0198       0.104      0.0201         6.5       0.783       0.307       0.707       0.493        1.01       0.612       0.367       0.612       0.367       0.466       0.867       0.601       0.513       0.927
MA114F-3-fine-anm-00390.dat           0.151     -0.0487      0.0354     -0.0076       0.341      0.0327     -0.0395    3.14e-18         inf       0.853       0.443       0.822       0.381       0.683       0.501       0.351       0.499       0.352       0.603       0.938       0.714       0.666       0.968
MA114F-3-fine-anm-00393.dat           0.108        -0.1     -0.0396    6.59e-18       0.294    -0.00769     0.00305    -0.00455         inf       0.825       0.366       0.773       0.469       0.574       0.514       0.237       0.514       0.234       0.431       0.859        0.57       0.503       0.943
MA114F-3-fine-anm-00394.dat           0.125    -0.00727      0.0115      0.0145       0.249     -0.0107     -0.0129    -0.00545         inf       0.865       0.502       0.845       0.343       0.488       0.428       0.299       0.428       0.299       0.654       0.961       0.753       0.724       0.982
MA114F-3-fine-anm-00395.dat           0.111      -0.095    1.16e-17    -0.00597       0.308      0.0111    -0.00808     0.00999         inf       0.795       0.361       0.737       0.468       0.612       0.549       0.239       0.549       0.239       0.413       0.846       0.555       0.485       0.938
MA114F-3-fine-anm-00396.dat           0.113       0.109     -0.0137    6.71e-18       0.286     0.00856      0.0182     0.00516         inf       0.827       0.394       0.784       0.393       0.572       0.417       0.264       0.417       0.264       0.541       0.915       0.664       0.605       0.958
MA114F-3-fine-anm-00397.dat           0.196      0.0207      -0.015     -0.0186       0.384     0.00808    -0.00102      0.0645        5.11       0.863       0.511       0.836       0.407       0.769       0.548       0.468       0.529       0.463       0.726       0.963       0.808        0.77       0.978
MA114F-3-fine-anm-00398.dat           0.143      -0.036     -0.0142    -0.00994       0.401     0.00169      0.0268     0.00339        4.18       0.825       0.357        0.77       0.462       0.801         0.5       0.339         0.5       0.339       0.535       0.903       0.659       0.585       0.945
